fpr	noise	panel	tpr
0.008620689655172414	0.2	ras_wt_theta	0.6875
0.008620689655172414	0.2	ras_wt_theta	0.5625
0.008620689655172414	0.2	ras_wt_theta	0.6875
0.008620689655172414	0.2	ras_wt_theta	0.5625
0.008620689655172414	0.2	ras_wt_theta	0.625
0.008620689655172414	0.2	ras_wt_theta	0.75
0.017241379310344827	0.2	ras_wt_theta	0.875
0.017241379310344827	0.2	ras_wt_theta	0.75
0.017241379310344827	0.2	ras_wt_theta	0.875
0.02586206896551724	0.2	ras_wt_theta	0.875
0.02586206896551724	0.2	ras_wt_theta	0.875
0.034482758620689655	0.2	ras_wt_theta	0.8125
0.04310344827586207	0.2	ras_wt_theta	0.8125
0.04310344827586207	0.2	ras_wt_theta	0.875
0.05172413793103448	0.2	ras_wt_theta	0.875
0.05172413793103448	0.2	ras_wt_theta	0.875
0.05172413793103448	0.2	ras_wt_theta	0.8125
0.0603448275862069	0.2	ras_wt_theta	0.875
0.06896551724137931	0.2	ras_wt_theta	0.875
0.08620689655172414	0.2	ras_wt_theta	0.875
0.08620689655172414	0.2	ras_wt_theta	0.875
0.10344827586206896	0.2	ras_wt_theta	0.875
0.11206896551724138	0.2	ras_wt_theta	0.875
0.11206896551724138	0.2	ras_wt_theta	0.875
0.1206896551724138	0.2	ras_wt_theta	0.875
0.12931034482758622	0.2	ras_wt_theta	0.875
0.14655172413793102	0.2	ras_wt_theta	0.875
0.15517241379310345	0.2	ras_wt_theta	0.9375
0.1896551724137931	0.2	ras_wt_theta	0.875
0.19827586206896552	0.2	ras_wt_theta	0.875
0.20689655172413793	0.2	ras_wt_theta	0.9375
0.20689655172413793	0.2	ras_wt_theta	0.9375
0.22413793103448276	0.2	ras_wt_theta	0.9375
0.23275862068965517	0.2	ras_wt_theta	0.875
0.23275862068965517	0.2	ras_wt_theta	0.9375
0.25	0.2	ras_wt_theta	0.9375
0.25862068965517243	0.2	ras_wt_theta	0.875
0.3017241379310345	0.2	ras_wt_theta	0.9375
0.3017241379310345	0.2	ras_wt_theta	0.9375
0.3017241379310345	0.2	ras_wt_theta	1.0
0.3448275862068966	0.2	ras_wt_theta	0.875
0.3620689655172414	0.2	ras_wt_theta	0.9375
0.3793103448275862	0.2	ras_wt_theta	0.9375
0.3793103448275862	0.2	ras_wt_theta	0.9375
0.3793103448275862	0.2	ras_wt_theta	0.9375
0.4051724137931034	0.2	ras_wt_theta	0.9375
0.43103448275862066	0.2	ras_wt_theta	0.9375
0.4482758620689655	0.2	ras_wt_theta	1.0
0.46551724137931033	0.2	ras_wt_theta	1.0
0.47413793103448276	0.2	ras_wt_theta	0.9375
0.4827586206896552	0.2	ras_wt_theta	1.0
0.49137931034482757	0.2	ras_wt_theta	1.0
0.5172413793103449	0.2	ras_wt_theta	1.0
0.5344827586206896	0.2	ras_wt_theta	1.0
0.5344827586206896	0.2	ras_wt_theta	0.9375
0.5603448275862069	0.2	ras_wt_theta	1.0
0.5862068965517241	0.2	ras_wt_theta	1.0
0.5948275862068966	0.2	ras_wt_theta	0.9375
0.603448275862069	0.2	ras_wt_theta	0.9375
0.6293103448275862	0.2	ras_wt_theta	1.0
0.6293103448275862	0.2	ras_wt_theta	1.0
0.6379310344827587	0.2	ras_wt_theta	1.0
0.6551724137931034	0.2	ras_wt_theta	0.9375
0.6637931034482759	0.2	ras_wt_theta	0.9375
0.6724137931034483	0.2	ras_wt_theta	0.9375
0.7068965517241379	0.2	ras_wt_theta	1.0
0.7672413793103449	0.2	ras_wt_theta	0.9375
1.0	0.2	ras_wt_theta	1.0
1.0	0.2	ras_wt_theta	1.0
1.0	0.2	ras_wt_theta	1.0
1.0	0.2	ras_wt_theta	1.0
1.0	0.2	ras_wt_theta	1.0
1.0	0.2	ras_wt_theta	1.0
1.0	0.2	ras_wt_theta	1.0
1.0	0.2	ras_wt_theta	1.0
1.0	0.2	ras_wt_theta	1.0
1.0	0.2	ras_wt_theta	1.0
0.0	0.5	ras_wt_theta	0.375
0.0	0.5	ras_wt_theta	0.125
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.125
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.1875
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.1875
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.125
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0625
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0625
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.0	0.5	ras_wt_theta	0.0
0.008620689655172414	0.5	ras_wt_theta	0.5
0.008620689655172414	0.5	ras_wt_theta	0.0625
0.008620689655172414	0.5	ras_wt_theta	0.375
0.008620689655172414	0.5	ras_wt_theta	0.4375
0.008620689655172414	0.5	ras_wt_theta	0.4375
0.008620689655172414	0.5	ras_wt_theta	0.4375
0.008620689655172414	0.5	ras_wt_theta	0.0
0.017241379310344827	0.5	ras_wt_theta	0.3125
0.017241379310344827	0.5	ras_wt_theta	0.5
0.02586206896551724	0.5	ras_wt_theta	0.6875
0.02586206896551724	0.5	ras_wt_theta	0.5
0.02586206896551724	0.5	ras_wt_theta	0.5625
0.034482758620689655	0.5	ras_wt_theta	0.5
0.04310344827586207	0.5	ras_wt_theta	0.625
0.04310344827586207	0.5	ras_wt_theta	0.625
0.04310344827586207	0.5	ras_wt_theta	0.6875
0.04310344827586207	0.5	ras_wt_theta	0.5625
0.04310344827586207	0.5	ras_wt_theta	0.6875
0.05172413793103448	0.5	ras_wt_theta	0.6875
0.05172413793103448	0.5	ras_wt_theta	0.5625
0.05172413793103448	0.5	ras_wt_theta	0.5625
0.0603448275862069	0.5	ras_wt_theta	0.75
0.06896551724137931	0.5	ras_wt_theta	0.625
0.07758620689655173	0.5	ras_wt_theta	0.6875
0.07758620689655173	0.5	ras_wt_theta	0.6875
0.07758620689655173	0.5	ras_wt_theta	0.6875
0.08620689655172414	0.5	ras_wt_theta	0.625
0.08620689655172414	0.5	ras_wt_theta	0.75
0.10344827586206896	0.5	ras_wt_theta	0.6875
0.11206896551724138	0.5	ras_wt_theta	0.75
0.1206896551724138	0.5	ras_wt_theta	0.875
0.1206896551724138	0.5	ras_wt_theta	0.8125
0.1206896551724138	0.5	ras_wt_theta	0.625
0.1206896551724138	0.5	ras_wt_theta	0.75
0.13793103448275862	0.5	ras_wt_theta	0.75
0.13793103448275862	0.5	ras_wt_theta	0.875
0.13793103448275862	0.5	ras_wt_theta	0.8125
0.15517241379310345	0.5	ras_wt_theta	0.8125
0.16379310344827586	0.5	ras_wt_theta	0.875
0.16379310344827586	0.5	ras_wt_theta	0.8125
0.1724137931034483	0.5	ras_wt_theta	0.8125
0.1810344827586207	0.5	ras_wt_theta	0.8125
0.1896551724137931	0.5	ras_wt_theta	0.875
0.20689655172413793	0.5	ras_wt_theta	0.8125
0.21551724137931033	0.5	ras_wt_theta	0.875
0.22413793103448276	0.5	ras_wt_theta	0.875
0.23275862068965517	0.5	ras_wt_theta	0.6875
0.2413793103448276	0.5	ras_wt_theta	0.875
0.2413793103448276	0.5	ras_wt_theta	0.875
0.25	0.5	ras_wt_theta	0.8125
0.25	0.5	ras_wt_theta	0.8125
0.27586206896551724	0.5	ras_wt_theta	0.75
0.27586206896551724	0.5	ras_wt_theta	0.8125
0.29310344827586204	0.5	ras_wt_theta	0.875
0.3017241379310345	0.5	ras_wt_theta	0.875
0.3103448275862069	0.5	ras_wt_theta	0.875
0.3275862068965517	0.5	ras_wt_theta	0.875
0.3275862068965517	0.5	ras_wt_theta	0.8125
0.33620689655172414	0.5	ras_wt_theta	0.875
0.3448275862068966	0.5	ras_wt_theta	0.875
0.3706896551724138	0.5	ras_wt_theta	1.0
0.3793103448275862	0.5	ras_wt_theta	0.875
0.3793103448275862	0.5	ras_wt_theta	0.9375
0.4051724137931034	0.5	ras_wt_theta	0.875
0.4224137931034483	0.5	ras_wt_theta	0.9375
0.43103448275862066	0.5	ras_wt_theta	1.0
0.43103448275862066	0.5	ras_wt_theta	0.9375
0.4482758620689655	0.5	ras_wt_theta	0.9375
0.46551724137931033	0.5	ras_wt_theta	0.9375
0.46551724137931033	0.5	ras_wt_theta	0.875
0.49137931034482757	0.5	ras_wt_theta	1.0
0.5	0.5	ras_wt_theta	0.9375
0.5	0.5	ras_wt_theta	0.9375
0.5086206896551724	0.5	ras_wt_theta	1.0
0.5172413793103449	0.5	ras_wt_theta	1.0
0.5258620689655172	0.5	ras_wt_theta	0.9375
0.5517241379310345	0.5	ras_wt_theta	1.0
0.5689655172413793	0.5	ras_wt_theta	1.0
0.5775862068965517	0.5	ras_wt_theta	1.0
0.5775862068965517	0.5	ras_wt_theta	0.9375
0.5948275862068966	0.5	ras_wt_theta	1.0
0.603448275862069	0.5	ras_wt_theta	1.0
0.6120689655172413	0.5	ras_wt_theta	1.0
0.6293103448275862	0.5	ras_wt_theta	1.0
0.6379310344827587	0.5	ras_wt_theta	1.0
0.6379310344827587	0.5	ras_wt_theta	0.9375
0.6379310344827587	0.5	ras_wt_theta	0.9375
0.7068965517241379	0.5	ras_wt_theta	0.9375
0.7241379310344828	0.5	ras_wt_theta	1.0
0.7241379310344828	0.5	ras_wt_theta	0.9375
0.7327586206896551	0.5	ras_wt_theta	1.0
1.0	0.5	ras_wt_theta	1.0
1.0	0.5	ras_wt_theta	1.0
1.0	0.5	ras_wt_theta	1.0
1.0	0.5	ras_wt_theta	1.0
1.0	0.5	ras_wt_theta	1.0
1.0	0.5	ras_wt_theta	1.0
1.0	0.5	ras_wt_theta	1.0
1.0	0.5	ras_wt_theta	1.0
1.0	0.5	ras_wt_theta	1.0
1.0	0.5	ras_wt_theta	1.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0625
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.1875
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0625
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.1875
0.0	1.0	ras_wt_theta	0.0625
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.125
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.0	1.0	ras_wt_theta	0.0
0.008620689655172414	1.0	ras_wt_theta	0.25
0.008620689655172414	1.0	ras_wt_theta	0.25
0.017241379310344827	1.0	ras_wt_theta	0.0625
0.017241379310344827	1.0	ras_wt_theta	0.1875
0.02586206896551724	1.0	ras_wt_theta	0.25
0.034482758620689655	1.0	ras_wt_theta	0.3125
0.034482758620689655	1.0	ras_wt_theta	0.4375
0.04310344827586207	1.0	ras_wt_theta	0.375
0.04310344827586207	1.0	ras_wt_theta	0.375
0.04310344827586207	1.0	ras_wt_theta	0.4375
0.04310344827586207	1.0	ras_wt_theta	0.375
0.05172413793103448	1.0	ras_wt_theta	0.3125
0.0603448275862069	1.0	ras_wt_theta	0.4375
0.06896551724137931	1.0	ras_wt_theta	0.625
0.06896551724137931	1.0	ras_wt_theta	0.4375
0.08620689655172414	1.0	ras_wt_theta	0.25
0.09482758620689655	1.0	ras_wt_theta	0.5625
0.10344827586206896	1.0	ras_wt_theta	0.375
0.11206896551724138	1.0	ras_wt_theta	0.5625
0.11206896551724138	1.0	ras_wt_theta	0.5625
0.1206896551724138	1.0	ras_wt_theta	0.5625
0.12931034482758622	1.0	ras_wt_theta	0.5
0.12931034482758622	1.0	ras_wt_theta	0.5
0.14655172413793102	1.0	ras_wt_theta	0.5
0.14655172413793102	1.0	ras_wt_theta	0.8125
0.16379310344827586	1.0	ras_wt_theta	0.625
0.16379310344827586	1.0	ras_wt_theta	0.625
0.1724137931034483	1.0	ras_wt_theta	0.6875
0.1724137931034483	1.0	ras_wt_theta	0.6875
0.1810344827586207	1.0	ras_wt_theta	0.625
0.1896551724137931	1.0	ras_wt_theta	0.5
0.1896551724137931	1.0	ras_wt_theta	0.5
0.20689655172413793	1.0	ras_wt_theta	0.6875
0.21551724137931033	1.0	ras_wt_theta	0.6875
0.21551724137931033	1.0	ras_wt_theta	0.6875
0.21551724137931033	1.0	ras_wt_theta	0.6875
0.22413793103448276	1.0	ras_wt_theta	0.8125
0.22413793103448276	1.0	ras_wt_theta	0.75
0.23275862068965517	1.0	ras_wt_theta	0.6875
0.2413793103448276	1.0	ras_wt_theta	0.6875
0.25	1.0	ras_wt_theta	0.75
0.25862068965517243	1.0	ras_wt_theta	0.5625
0.29310344827586204	1.0	ras_wt_theta	0.6875
0.3017241379310345	1.0	ras_wt_theta	0.6875
0.3017241379310345	1.0	ras_wt_theta	0.75
0.3275862068965517	1.0	ras_wt_theta	0.6875
0.3275862068965517	1.0	ras_wt_theta	0.8125
0.3275862068965517	1.0	ras_wt_theta	0.6875
0.33620689655172414	1.0	ras_wt_theta	0.8125
0.33620689655172414	1.0	ras_wt_theta	0.75
0.3620689655172414	1.0	ras_wt_theta	0.75
0.3620689655172414	1.0	ras_wt_theta	0.875
0.3620689655172414	1.0	ras_wt_theta	0.875
0.3879310344827586	1.0	ras_wt_theta	0.6875
0.39655172413793105	1.0	ras_wt_theta	0.875
0.39655172413793105	1.0	ras_wt_theta	0.875
0.39655172413793105	1.0	ras_wt_theta	0.75
0.4051724137931034	1.0	ras_wt_theta	0.875
0.4224137931034483	1.0	ras_wt_theta	0.8125
0.4224137931034483	1.0	ras_wt_theta	0.75
0.4396551724137931	1.0	ras_wt_theta	0.875
0.45689655172413796	1.0	ras_wt_theta	0.875
0.46551724137931033	1.0	ras_wt_theta	0.875
0.47413793103448276	1.0	ras_wt_theta	0.75
0.4827586206896552	1.0	ras_wt_theta	0.875
0.4827586206896552	1.0	ras_wt_theta	0.875
0.4827586206896552	1.0	ras_wt_theta	0.75
0.49137931034482757	1.0	ras_wt_theta	0.875
0.5	1.0	ras_wt_theta	0.9375
0.5086206896551724	1.0	ras_wt_theta	0.8125
0.5086206896551724	1.0	ras_wt_theta	0.875
0.5344827586206896	1.0	ras_wt_theta	0.875
0.5431034482758621	1.0	ras_wt_theta	1.0
0.5517241379310345	1.0	ras_wt_theta	0.875
0.5603448275862069	1.0	ras_wt_theta	0.9375
0.5603448275862069	1.0	ras_wt_theta	0.8125
0.5603448275862069	1.0	ras_wt_theta	0.9375
0.5689655172413793	1.0	ras_wt_theta	0.875
0.5775862068965517	1.0	ras_wt_theta	0.9375
0.5948275862068966	1.0	ras_wt_theta	0.875
0.603448275862069	1.0	ras_wt_theta	1.0
0.603448275862069	1.0	ras_wt_theta	0.8125
0.603448275862069	1.0	ras_wt_theta	0.9375
0.6206896551724138	1.0	ras_wt_theta	0.875
0.6293103448275862	1.0	ras_wt_theta	0.875
0.6293103448275862	1.0	ras_wt_theta	0.9375
0.6379310344827587	1.0	ras_wt_theta	0.875
0.6379310344827587	1.0	ras_wt_theta	0.9375
0.6379310344827587	1.0	ras_wt_theta	1.0
0.646551724137931	1.0	ras_wt_theta	0.9375
0.646551724137931	1.0	ras_wt_theta	0.9375
0.6551724137931034	1.0	ras_wt_theta	0.875
0.7241379310344828	1.0	ras_wt_theta	1.0
0.7241379310344828	1.0	ras_wt_theta	0.875
1.0	1.0	ras_wt_theta	1.0
1.0	1.0	ras_wt_theta	1.0
1.0	1.0	ras_wt_theta	1.0
1.0	1.0	ras_wt_theta	1.0
1.0	1.0	ras_wt_theta	1.0
1.0	1.0	ras_wt_theta	1.0
1.0	1.0	ras_wt_theta	1.0
1.0	1.0	ras_wt_theta	1.0
1.0	1.0	ras_wt_theta	1.0
1.0	1.0	ras_wt_theta	1.0
0.0	0.1	braf_wt	0.75
0.0	0.1	braf_wt	0.1875
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.75
0.0	0.1	braf_wt	0.1875
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.8125
0.0	0.1	braf_wt	0.1875
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.8125
0.0	0.1	braf_wt	0.1875
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.1875
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.1875
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.8125
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.8125
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.1875
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.1875
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.8125
0.0	0.1	braf_wt	0.1875
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.8125
0.0	0.1	braf_wt	0.1875
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.8125
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.8125
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.8125
0.0	0.1	braf_wt	0.1875
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.8125
0.0	0.1	braf_wt	0.1875
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.1875
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.1875
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.75
0.0	0.1	braf_wt	0.1875
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.75
0.0	0.1	braf_wt	0.1875
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.0	0.1	braf_wt	0.0
0.008620689655172414	0.1	braf_wt	0.5625
0.008620689655172414	0.1	braf_wt	0.5
0.008620689655172414	0.1	braf_wt	0.5625
0.008620689655172414	0.1	braf_wt	0.5
0.008620689655172414	0.1	braf_wt	0.5625
0.008620689655172414	0.1	braf_wt	0.5
0.008620689655172414	0.1	braf_wt	0.5625
0.008620689655172414	0.1	braf_wt	0.5
0.008620689655172414	0.1	braf_wt	0.8125
0.008620689655172414	0.1	braf_wt	0.5625
0.008620689655172414	0.1	braf_wt	0.5
0.008620689655172414	0.1	braf_wt	0.8125
0.008620689655172414	0.1	braf_wt	0.5625
0.008620689655172414	0.1	braf_wt	0.5
0.008620689655172414	0.1	braf_wt	0.5625
0.008620689655172414	0.1	braf_wt	0.5
0.008620689655172414	0.1	braf_wt	0.1875
0.008620689655172414	0.1	braf_wt	0.5625
0.008620689655172414	0.1	braf_wt	0.5
0.008620689655172414	0.1	braf_wt	0.1875
0.008620689655172414	0.1	braf_wt	0.8125
0.008620689655172414	0.1	braf_wt	0.8125
0.008620689655172414	0.1	braf_wt	0.8125
0.008620689655172414	0.1	braf_wt	0.8125
0.008620689655172414	0.1	braf_wt	0.8125
0.008620689655172414	0.1	braf_wt	0.8125
0.008620689655172414	0.1	braf_wt	0.875
0.008620689655172414	0.1	braf_wt	0.5625
0.008620689655172414	0.1	braf_wt	0.5
0.008620689655172414	0.1	braf_wt	0.875
0.008620689655172414	0.1	braf_wt	0.5625
0.008620689655172414	0.1	braf_wt	0.5
0.008620689655172414	0.1	braf_wt	0.875
0.008620689655172414	0.1	braf_wt	0.5625
0.008620689655172414	0.1	braf_wt	0.4375
0.008620689655172414	0.1	braf_wt	0.1875
0.008620689655172414	0.1	braf_wt	0.875
0.008620689655172414	0.1	braf_wt	0.5625
0.008620689655172414	0.1	braf_wt	0.4375
0.008620689655172414	0.1	braf_wt	0.1875
0.008620689655172414	0.1	braf_wt	0.5625
0.008620689655172414	0.1	braf_wt	0.5
0.008620689655172414	0.1	braf_wt	0.5625
0.008620689655172414	0.1	braf_wt	0.5
0.008620689655172414	0.1	braf_wt	0.8125
0.008620689655172414	0.1	braf_wt	0.5625
0.008620689655172414	0.1	braf_wt	0.5
0.008620689655172414	0.1	braf_wt	0.8125
0.008620689655172414	0.1	braf_wt	0.5625
0.008620689655172414	0.1	braf_wt	0.5
0.008620689655172414	0.1	braf_wt	0.5625
0.008620689655172414	0.1	braf_wt	0.5
0.008620689655172414	0.1	braf_wt	0.5625
0.008620689655172414	0.1	braf_wt	0.5
0.017241379310344827	0.1	braf_wt	0.875
0.017241379310344827	0.1	braf_wt	0.875
0.017241379310344827	0.1	braf_wt	0.8125
0.017241379310344827	0.1	braf_wt	0.8125
0.017241379310344827	0.1	braf_wt	0.875
0.017241379310344827	0.1	braf_wt	0.875
0.017241379310344827	0.1	braf_wt	0.875
0.017241379310344827	0.1	braf_wt	0.875
0.02586206896551724	0.1	braf_wt	0.8125
0.02586206896551724	0.1	braf_wt	0.8125
0.04310344827586207	0.1	braf_wt	0.875
0.04310344827586207	0.1	braf_wt	0.875
0.04310344827586207	0.1	braf_wt	0.875
0.04310344827586207	0.1	braf_wt	0.875
0.05172413793103448	0.1	braf_wt	0.875
0.05172413793103448	0.1	braf_wt	0.875
0.0603448275862069	0.1	braf_wt	0.875
0.0603448275862069	0.1	braf_wt	0.875
0.0603448275862069	0.1	braf_wt	0.875
0.0603448275862069	0.1	braf_wt	0.875
0.07758620689655173	0.1	braf_wt	0.9375
0.07758620689655173	0.1	braf_wt	0.9375
0.07758620689655173	0.1	braf_wt	0.9375
0.07758620689655173	0.1	braf_wt	0.9375
0.07758620689655173	0.1	braf_wt	0.9375
0.07758620689655173	0.1	braf_wt	0.9375
0.07758620689655173	0.1	braf_wt	0.875
0.07758620689655173	0.1	braf_wt	0.875
0.07758620689655173	0.1	braf_wt	0.9375
0.07758620689655173	0.1	braf_wt	0.9375
0.07758620689655173	0.1	braf_wt	0.9375
0.07758620689655173	0.1	braf_wt	0.9375
0.09482758620689655	0.1	braf_wt	0.9375
0.09482758620689655	0.1	braf_wt	0.9375
0.10344827586206896	0.1	braf_wt	0.9375
0.10344827586206896	0.1	braf_wt	0.9375
0.12931034482758622	0.1	braf_wt	0.9375
0.12931034482758622	0.1	braf_wt	0.9375
0.13793103448275862	0.1	braf_wt	0.9375
0.13793103448275862	0.1	braf_wt	0.9375
0.13793103448275862	0.1	braf_wt	0.875
0.13793103448275862	0.1	braf_wt	0.875
0.14655172413793102	0.1	braf_wt	0.9375
0.14655172413793102	0.1	braf_wt	0.9375
0.14655172413793102	0.1	braf_wt	0.9375
0.14655172413793102	0.1	braf_wt	0.9375
0.14655172413793102	0.1	braf_wt	0.9375
0.14655172413793102	0.1	braf_wt	0.9375
0.15517241379310345	0.1	braf_wt	0.9375
0.15517241379310345	0.1	braf_wt	0.9375
0.16379310344827586	0.1	braf_wt	0.9375
0.16379310344827586	0.1	braf_wt	0.9375
0.16379310344827586	0.1	braf_wt	0.9375
0.16379310344827586	0.1	braf_wt	0.9375
0.1810344827586207	0.1	braf_wt	0.9375
0.1810344827586207	0.1	braf_wt	0.9375
0.19827586206896552	0.1	braf_wt	0.9375
0.19827586206896552	0.1	braf_wt	0.9375
0.19827586206896552	0.1	braf_wt	0.9375
0.19827586206896552	0.1	braf_wt	0.9375
0.20689655172413793	0.1	braf_wt	0.9375
0.20689655172413793	0.1	braf_wt	0.9375
0.23275862068965517	0.1	braf_wt	0.9375
0.23275862068965517	0.1	braf_wt	0.9375
0.23275862068965517	0.1	braf_wt	0.9375
0.23275862068965517	0.1	braf_wt	0.9375
0.2413793103448276	0.1	braf_wt	0.9375
0.2413793103448276	0.1	braf_wt	0.9375
0.25	0.1	braf_wt	0.9375
0.25	0.1	braf_wt	0.9375
0.25	0.1	braf_wt	0.9375
0.25	0.1	braf_wt	0.9375
0.2672413793103448	0.1	braf_wt	0.9375
0.2672413793103448	0.1	braf_wt	0.9375
0.27586206896551724	0.1	braf_wt	0.9375
0.27586206896551724	0.1	braf_wt	0.9375
0.27586206896551724	0.1	braf_wt	0.9375
0.27586206896551724	0.1	braf_wt	0.9375
0.27586206896551724	0.1	braf_wt	0.9375
0.27586206896551724	0.1	braf_wt	0.9375
0.29310344827586204	0.1	braf_wt	0.9375
0.29310344827586204	0.1	braf_wt	0.9375
0.29310344827586204	0.1	braf_wt	0.9375
0.29310344827586204	0.1	braf_wt	0.9375
0.29310344827586204	0.1	braf_wt	0.9375
0.29310344827586204	0.1	braf_wt	0.9375
0.29310344827586204	0.1	braf_wt	0.9375
0.29310344827586204	0.1	braf_wt	0.9375
0.3017241379310345	0.1	braf_wt	0.9375
0.3017241379310345	0.1	braf_wt	0.9375
0.3275862068965517	0.1	braf_wt	0.9375
0.3275862068965517	0.1	braf_wt	0.9375
0.3275862068965517	0.1	braf_wt	0.9375
0.3275862068965517	0.1	braf_wt	0.9375
